date_x,season,team_x,opponent,team_score,opp_score,wteam,lteam,home_away,result,team_win_pct,team_win_streak,team_loss_streak,team_wins,team_losses,team_record,game_key,oppo_game_key_x,matchup_key_x,team_bdb,opponent_bdb,game_id,date_y,team_y,venue,team_runs,closing_moneyline,closing_runline,team_opponent_x,oppo_game_key_y,matchup_key_y,team_code,opponent_code,was_favorite,covered_runline,matchup_key,team_opponent_y,opponent_score,won_as_underdog,roi_$100_bet,total_runs,closing_total,hit_over
6/12/24,2024,LAA,ARI,8,3,LAA,ARI,away,W,0.378787879,0,1,25,41,25-41,2024-06-12_LAA_ARI,2024-06-12_ARI_LAA,2024-06-12_ARI_LAA,,ARI,45455-LAA@ARI-1,6/12/24,LOS ANGELES ANGELS,road,8,130,,ARIZONA DIAMONDBACKS,2024-06-12_ARIZONA DIAMONDBACKS_LOS ANGELES ANGELS,2024-06-12_ARIZONA DIAMONDBACKS_LOS ANGELES ANGELS,LAA,ARI,FALSE,,2024-06-12_ARI_LAA,ARI,3,TRUE,130,11,8.5,TRUE
6/13/24,2024,LAA,ARI,1,11,ARI,LAA,away,L,0.388059701,1,0,26,41,26-41,2024-06-13_LAA_ARI,2024-06-13_ARI_LAA,2024-06-13_ARI_LAA,,ARI,45456-LAA@ARI-1,6/13/24,LOS ANGELES ANGELS,road,1,166,,ARIZONA DIAMONDBACKS,2024-06-13_ARIZONA DIAMONDBACKS_LOS ANGELES ANGELS,2024-06-13_ARIZONA DIAMONDBACKS_LOS ANGELES ANGELS,LAA,ARI,FALSE,,2024-06-13_ARI_LAA,ARI,11,FALSE,-100,12,8.5,TRUE
6/17/24,2024,LAA,MIL,5,3,LAA,MIL,home,W,0.394366197,0,1,28,43,28-43,2024-06-17_LAA_MIL,2024-06-17_MIL_LAA,2024-06-17_LAA_MIL,,MIL,45460-MIL@LAA-1,6/17/24,LOS ANGELES ANGELS,home,5,-100,,MILWAUKEE BREWERS,2024-06-17_MILWAUKEE BREWERS_LOS ANGELES ANGELS,2024-06-17_LOS ANGELES ANGELS_MILWAUKEE BREWERS,LAA,MIL,TRUE,,2024-06-17_LAA_MIL,MIL,3,FALSE,100,8,8.5,FALSE
6/18/24,2024,LAA,MIL,3,6,MIL,LAA,home,L,0.402777778,1,0,29,43,29-43,2024-06-18_LAA_MIL,2024-06-18_MIL_LAA,2024-06-18_LAA_MIL,,MIL,45461-MIL@LAA-1,6/18/24,LOS ANGELES ANGELS,home,3,128,,MILWAUKEE BREWERS,2024-06-18_MILWAUKEE BREWERS_LOS ANGELES ANGELS,2024-06-18_LOS ANGELES ANGELS_MILWAUKEE BREWERS,LAA,MIL,FALSE,,2024-06-18_LAA_MIL,MIL,6,FALSE,-100,9,9,FALSE
6/19/24,2024,LAA,MIL,0,2,MIL,LAA,home,L,0.397260274,0,1,29,44,29-44,2024-06-19_LAA_MIL,2024-06-19_MIL_LAA,2024-06-19_LAA_MIL,,MIL,45462-MIL@LAA-1,6/19/24,LOS ANGELES ANGELS,home,0,154,,MILWAUKEE BREWERS,2024-06-19_MILWAUKEE BREWERS_LOS ANGELES ANGELS,2024-06-19_LOS ANGELES ANGELS_MILWAUKEE BREWERS,LAA,MIL,FALSE,,2024-06-19_LAA_MIL,MIL,2,FALSE,-100,2,8.5,FALSE
6/24/24,2024,LAA,OAK,5,1,LAA,OAK,home,W,0.394736842,0,1,30,46,30-46,2024-06-24_LAA_OAK,2024-06-24_OAK_LAA,2024-06-24_LAA_OAK,,OAK,45467-OAK@LAA-1,6/24/24,LOS ANGELES ANGELS,home,5,-134,,OAKLAND ATHLETICS,2024-06-24_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-06-24_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-06-24_LAA_OAK,OAK,1,FALSE,74.63,6,9,FALSE
6/25/24,2024,LAA,OAK,7,5,LAA,OAK,home,W,0.402597403,1,0,31,46,31-46,2024-06-25_LAA_OAK,2024-06-25_OAK_LAA,2024-06-25_LAA_OAK,,OAK,45468-OAK@LAA-1,6/25/24,LOS ANGELES ANGELS,home,7,-118,,OAKLAND ATHLETICS,2024-06-25_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-06-25_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-06-25_LAA_OAK,OAK,5,FALSE,84.75,12,8.5,TRUE
6/26/24,2024,LAA,OAK,5,2,LAA,OAK,home,W,0.41025641,2,0,32,46,32-46,2024-06-26_LAA_OAK,2024-06-26_OAK_LAA,2024-06-26_LAA_OAK,,OAK,45469-OAK@LAA-1,6/26/24,LOS ANGELES ANGELS,home,5,-142,,OAKLAND ATHLETICS,2024-06-26_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-06-26_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-06-26_LAA_OAK,OAK,2,FALSE,70.42,7,9,FALSE
6/27/24,2024,LAA,DET,5,0,LAA,DET,home,W,0.417721519,3,0,33,46,33-46,2024-06-27_LAA_DET,2024-06-27_DET_LAA,2024-06-27_DET_LAA,,DET,45470-DET@LAA-1,6/27/24,LOS ANGELES ANGELS,home,5,134,,DETROIT TIGERS,2024-06-27_DETROIT TIGERS_LOS ANGELES ANGELS,2024-06-27_DETROIT TIGERS_LOS ANGELES ANGELS,LAA,DET,FALSE,,2024-06-27_DET_LAA,DET,0,TRUE,134,5,8.5,FALSE
6/28/24,2024,LAA,DET,5,2,LAA,DET,home,W,0.425,4,0,34,46,34-46,2024-06-28_LAA_DET,2024-06-28_DET_LAA,2024-06-28_DET_LAA,,DET,45471-DET@LAA-1,6/28/24,LOS ANGELES ANGELS,home,5,102,,DETROIT TIGERS,2024-06-28_DETROIT TIGERS_LOS ANGELES ANGELS,2024-06-28_DETROIT TIGERS_LOS ANGELES ANGELS,LAA,DET,FALSE,,2024-06-28_DET_LAA,DET,2,TRUE,102,7,9.5,FALSE
6/29/24,2024,LAA,DET,6,5,LAA,DET,home,W,0.432098765,5,0,35,46,35-46,2024-06-29_LAA_DET,2024-06-29_DET_LAA,2024-06-29_DET_LAA,,DET,45472-DET@LAA-1,6/29/24,LOS ANGELES ANGELS,home,6,106,,DETROIT TIGERS,2024-06-29_DETROIT TIGERS_LOS ANGELES ANGELS,2024-06-29_DETROIT TIGERS_LOS ANGELES ANGELS,LAA,DET,FALSE,,2024-06-29_DET_LAA,DET,5,TRUE,106,11,8,TRUE
6/30/24,2024,LAA,DET,6,7,DET,LAA,home,L,0.43902439,6,0,36,46,36-46,2024-06-30_LAA_DET,2024-06-30_DET_LAA,2024-06-30_DET_LAA,,DET,45473-DET@LAA-1,6/30/24,LOS ANGELES ANGELS,home,6,-112,,DETROIT TIGERS,2024-06-30_DETROIT TIGERS_LOS ANGELES ANGELS,2024-06-30_DETROIT TIGERS_LOS ANGELES ANGELS,LAA,DET,TRUE,,2024-06-30_DET_LAA,DET,7,FALSE,-100,13,8.5,TRUE
7/2/24,2024,LAA,OAK,5,7,OAK,LAA,away,L,0.43373494,0,1,36,47,36-47,2024-07-02_LAA_OAK,2024-07-02_OAK_LAA,2024-07-02_LAA_OAK,,OAK,45475-LAA@OAK-1,7/2/24,LOS ANGELES ANGELS,road,5,-108,,OAKLAND ATHLETICS,2024-07-02_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-02_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-02_LAA_OAK,OAK,7,FALSE,-100,12,7.5,TRUE
7/3/24,2024,LAA,OAK,0,5,OAK,LAA,away,L,0.428571429,0,2,36,48,36-48,2024-07-03_LAA_OAK,2024-07-03_OAK_LAA,2024-07-03_LAA_OAK,,OAK,45476-LAA@OAK-1,7/3/24,LOS ANGELES ANGELS,road,0,-110,,OAKLAND ATHLETICS,2024-07-03_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-03_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-03_LAA_OAK,OAK,5,FALSE,-100,5,8.5,FALSE
7/4/24,2024,LAA,OAK,0,5,OAK,LAA,away,L,0.423529412,0,3,36,49,36-49,2024-07-04_LAA_OAK,2024-07-04_OAK_LAA,2024-07-04_LAA_OAK,,OAK,45477-LAA@OAK-1,7/4/24,LOS ANGELES ANGELS,road,0,-102,,OAKLAND ATHLETICS,2024-07-04_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-04_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-04_LAA_OAK,OAK,5,FALSE,-100,5,9,FALSE
7/8/24,2024,LAA,TEX,4,9,TEX,LAA,home,L,0.415730337,0,1,37,52,37-52,2024-07-08_LAA_TEX,2024-07-08_TEX_LAA,2024-07-08_LAA_TEX,,TEX,45481-TEX@LAA-1,7/8/24,LOS ANGELES ANGELS,home,4,130,,TEXAS RANGERS,2024-07-08_TEXAS RANGERS_LOS ANGELES ANGELS,2024-07-08_LOS ANGELES ANGELS_TEXAS RANGERS,LAA,TEX,FALSE,,2024-07-08_LAA_TEX,TEX,9,FALSE,-100,13,8.5,TRUE
7/9/24,2024,LAA,TEX,4,5,TEX,LAA,home,L,0.411111111,0,2,37,53,37-53,2024-07-09_LAA_TEX,2024-07-09_TEX_LAA,2024-07-09_LAA_TEX,,TEX,45482-TEX@LAA-1,7/9/24,LOS ANGELES ANGELS,home,4,150,,TEXAS RANGERS,2024-07-09_TEXAS RANGERS_LOS ANGELES ANGELS,2024-07-09_LOS ANGELES ANGELS_TEXAS RANGERS,LAA,TEX,FALSE,,2024-07-09_LAA_TEX,TEX,5,FALSE,-100,9,8.5,TRUE
7/10/24,2024,LAA,TEX,7,2,LAA,TEX,home,W,0.406593407,0,3,37,54,37-54,2024-07-10_LAA_TEX,2024-07-10_TEX_LAA,2024-07-10_LAA_TEX,,TEX,45483-TEX@LAA-1,7/10/24,LOS ANGELES ANGELS,home,7,110,,TEXAS RANGERS,2024-07-10_TEXAS RANGERS_LOS ANGELES ANGELS,2024-07-10_LOS ANGELES ANGELS_TEXAS RANGERS,LAA,TEX,FALSE,,2024-07-10_LAA_TEX,TEX,2,TRUE,110,9,9,FALSE
7/11/24,2024,LAA,SEA,0,11,SEA,LAA,home,L,0.413043478,1,0,38,54,38-54,2024-07-11_LAA_SEA,2024-07-11_SEA_LAA,2024-07-11_LAA_SEA,,SEA,45484-SEA@LAA-1,7/11/24,LOS ANGELES ANGELS,home,0,138,,SEATTLE MARINERS,2024-07-11_SEATTLE MARINERS_LOS ANGELES ANGELS,2024-07-11_LOS ANGELES ANGELS_SEATTLE MARINERS,LAA,SEA,FALSE,,2024-07-11_LAA_SEA,SEA,11,FALSE,-100,11,8.5,TRUE
7/12/24,2024,LAA,SEA,6,5,LAA,SEA,home,W,0.408602151,0,1,38,55,38-55,2024-07-12_LAA_SEA,2024-07-12_SEA_LAA,2024-07-12_LAA_SEA,,SEA,45485-SEA@LAA-1,7/12/24,LOS ANGELES ANGELS,home,6,115,,SEATTLE MARINERS,2024-07-12_SEATTLE MARINERS_LOS ANGELES ANGELS,2024-07-12_LOS ANGELES ANGELS_SEATTLE MARINERS,LAA,SEA,FALSE,,2024-07-12_LAA_SEA,SEA,5,TRUE,115,11,8,TRUE
7/13/24,2024,LAA,SEA,2,1,LAA,SEA,home,W,0.414893617,1,0,39,55,39-55,2024-07-13_LAA_SEA,2024-07-13_SEA_LAA,2024-07-13_LAA_SEA,,SEA,45486-SEA@LAA-1,7/13/24,LOS ANGELES ANGELS,home,2,120,,SEATTLE MARINERS,2024-07-13_SEATTLE MARINERS_LOS ANGELES ANGELS,2024-07-13_LOS ANGELES ANGELS_SEATTLE MARINERS,LAA,SEA,FALSE,,2024-07-13_LAA_SEA,SEA,1,TRUE,120,3,7.5,FALSE
7/14/24,2024,LAA,SEA,3,2,LAA,SEA,home,W,0.421052632,2,0,40,55,40-55,2024-07-14_LAA_SEA,2024-07-14_SEA_LAA,2024-07-14_LAA_SEA,,SEA,45487-SEA@LAA-1,7/14/24,LOS ANGELES ANGELS,home,3,145,,SEATTLE MARINERS,2024-07-14_SEATTLE MARINERS_LOS ANGELES ANGELS,2024-07-14_LOS ANGELES ANGELS_SEATTLE MARINERS,LAA,SEA,FALSE,,2024-07-14_LAA_SEA,SEA,2,TRUE,145,5,8.5,FALSE
7/19/24,2024,LAA,OAK,3,13,OAK,LAA,away,L,0.427083333,3,0,41,55,41-55,2024-07-19_LAA_OAK,2024-07-19_OAK_LAA,2024-07-19_LAA_OAK,,OAK,45492-LAA@OAK-1,7/19/24,LOS ANGELES ANGELS,road,3,-105,,OAKLAND ATHLETICS,2024-07-19_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-19_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-19_LAA_OAK,OAK,13,FALSE,-100,16,8.5,TRUE
7/20/24,2024,LAA,OAK,2,8,OAK,LAA,away,L,0.422680412,0,1,41,56,41-56,2024-07-20_LAA_OAK,2024-07-20_OAK_LAA,2024-07-20_LAA_OAK,,OAK,45493-LAA@OAK-1,7/20/24,LOS ANGELES ANGELS,road,2,120,,OAKLAND ATHLETICS,2024-07-20_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-20_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,FALSE,,2024-07-20_LAA_OAK,OAK,8,FALSE,-100,10,9,TRUE
7/21/24,2024,LAA,OAK,8,5,LAA,OAK,away,W,0.418367347,0,2,41,57,41-57,2024-07-21_LAA_OAK,2024-07-21_OAK_LAA,2024-07-21_LAA_OAK,,OAK,45494-LAA@OAK-1,7/21/24,LOS ANGELES ANGELS,road,8,105,,OAKLAND ATHLETICS,2024-07-21_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-21_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,FALSE,,2024-07-21_LAA_OAK,OAK,5,TRUE,105,13,9,TRUE
7/22/24,2024,LAA,SEA,3,1,LAA,SEA,away,W,0.424242424,1,0,42,57,42-57,2024-07-22_LAA_SEA,2024-07-22_SEA_LAA,2024-07-22_LAA_SEA,,SEA,45495-LAA@SEA-1,7/22/24,LOS ANGELES ANGELS,road,3,140,,SEATTLE MARINERS,2024-07-22_SEATTLE MARINERS_LOS ANGELES ANGELS,2024-07-22_LOS ANGELES ANGELS_SEATTLE MARINERS,LAA,SEA,FALSE,,2024-07-22_LAA_SEA,SEA,1,TRUE,140,4,7,FALSE
7/23/24,2024,LAA,SEA,5,1,LAA,SEA,away,W,0.43,2,0,43,57,43-57,2024-07-23_LAA_SEA,2024-07-23_SEA_LAA,2024-07-23_LAA_SEA,,SEA,45496-LAA@SEA-1,7/23/24,LOS ANGELES ANGELS,road,5,140,,SEATTLE MARINERS,2024-07-23_SEATTLE MARINERS_LOS ANGELES ANGELS,2024-07-23_LOS ANGELES ANGELS_SEATTLE MARINERS,LAA,SEA,FALSE,,2024-07-23_LAA_SEA,SEA,1,TRUE,140,6,6.5,FALSE
7/24/24,2024,LAA,SEA,2,1,LAA,SEA,away,W,0.435643564,3,0,44,57,44-57,2024-07-24_LAA_SEA,2024-07-24_SEA_LAA,2024-07-24_LAA_SEA,,SEA,45497-LAA@SEA-1,7/24/24,LOS ANGELES ANGELS,road,2,145,,SEATTLE MARINERS,2024-07-24_SEATTLE MARINERS_LOS ANGELES ANGELS,2024-07-24_LOS ANGELES ANGELS_SEATTLE MARINERS,LAA,SEA,FALSE,,2024-07-24_LAA_SEA,SEA,1,TRUE,145,3,7.5,FALSE
7/25/24,2024,LAA,OAK,5,6,OAK,LAA,home,L,0.441176471,4,0,45,57,45-57,2024-07-25_LAA_OAK,2024-07-25_OAK_LAA,2024-07-25_LAA_OAK,,OAK,45498-OAK@LAA-1,7/25/24,LOS ANGELES ANGELS,home,5,-115,,OAKLAND ATHLETICS,2024-07-25_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-25_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-25_LAA_OAK,OAK,6,FALSE,-100,11,9.5,TRUE
7/26/24,2024,LAA,OAK,4,5,OAK,LAA,home,L,0.436893204,0,1,45,58,45-58,2024-07-26_LAA_OAK,2024-07-26_OAK_LAA,2024-07-26_LAA_OAK,,OAK,45499-OAK@LAA-1,7/26/24,LOS ANGELES ANGELS,home,4,-110,,OAKLAND ATHLETICS,2024-07-26_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-26_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-26_LAA_OAK,OAK,5,FALSE,-100,9,9.5,FALSE
7/27/24,2024,LAA,OAK,1,3,OAK,LAA,home,L,0.432692308,0,2,45,59,45-59,2024-07-27_LAA_OAK,2024-07-27_OAK_LAA,2024-07-27_LAA_OAK,,OAK,45500-OAK@LAA-1,7/27/24,LOS ANGELES ANGELS,home,1,-125,,OAKLAND ATHLETICS,2024-07-27_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-27_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-27_LAA_OAK,OAK,3,FALSE,-100,4,9,FALSE
7/28/24,2024,LAA,OAK,8,6,LAA,OAK,home,W,0.428571429,0,3,45,60,45-60,2024-07-28_LAA_OAK,2024-07-28_OAK_LAA,2024-07-28_LAA_OAK,,OAK,45501-OAK@LAA-1,7/28/24,LOS ANGELES ANGELS,home,8,-142,,OAKLAND ATHLETICS,2024-07-28_OAKLAND ATHLETICS_LOS ANGELES ANGELS,2024-07-28_LOS ANGELES ANGELS_OAKLAND ATHLETICS,LAA,OAK,TRUE,,2024-07-28_LAA_OAK,OAK,6,FALSE,70.42,14,9.5,TRUE
7/30/24,2024,LAA,COL,10,7,LAA,COL,home,W,0.433962264,1,0,46,60,46-60,2024-07-30_LAA_COL,2024-07-30_COL_LAA,2024-07-30_COL_LAA,,COL,45503-COL@LAA-1,7/30/24,LOS ANGELES ANGELS,home,10,-130,,COLORADO ROCKIES,2024-07-30_COLORADO ROCKIES_LOS ANGELES ANGELS,2024-07-30_COLORADO ROCKIES_LOS ANGELES ANGELS,LAA,COL,TRUE,,2024-07-30_COL_LAA,COL,7,FALSE,76.92,17,9,TRUE
7/31/24,2024,LAA,COL,1,2,COL,LAA,home,L,0.439252336,2,0,47,60,47-60,2024-07-31_LAA_COL,2024-07-31_COL_LAA,2024-07-31_COL_LAA,,COL,45504-COL@LAA-1,7/31/24,LOS ANGELES ANGELS,home,1,-138,,COLORADO ROCKIES,2024-07-31_COLORADO ROCKIES_LOS ANGELES ANGELS,2024-07-31_COLORADO ROCKIES_LOS ANGELES ANGELS,LAA,COL,TRUE,,2024-07-31_COL_LAA,COL,2,FALSE,-100,3,8.5,FALSE
8/1/24,2024,LAA,COL,4,5,COL,LAA,home,L,0.435185185,0,1,47,61,47-61,2024-08-01_LAA_COL,2024-08-01_COL_LAA,2024-08-01_COL_LAA,,COL,45505-COL@LAA-1,8/1/24,LOS ANGELES ANGELS,home,4,-118,,COLORADO ROCKIES,2024-08-01_COLORADO ROCKIES_LOS ANGELES ANGELS,2024-08-01_COLORADO ROCKIES_LOS ANGELES ANGELS,LAA,COL,TRUE,,2024-08-01_COL_LAA,COL,5,FALSE,-100,9,8.5,TRUE
8/9/24,2024,LAA,WSN,2,3,WSN,LAA,away,L,0.443478261,2,0,51,64,51-64,2024-08-09_LAA_WSN,2024-08-09_WSN_LAA,2024-08-09_LAA_WSN,,,45513-LAA@WSN-1,8/9/24,LOS ANGELES ANGELS,road,2,-118,,WASHINGTON NATIONALS,2024-08-09_WASHINGTON NATIONALS_LOS ANGELES ANGELS,2024-08-09_LOS ANGELES ANGELS_WASHINGTON NATIONALS,LAA,WSN,TRUE,,2024-08-09_LAA_WSN,WSN,3,FALSE,-100,5,9,FALSE
8/10/24,2024,LAA,WSN,4,5,WSN,LAA,away,L,0.439655172,0,1,51,65,51-65,2024-08-10_LAA_WSN,2024-08-10_WSN_LAA,2024-08-10_LAA_WSN,,,45514-LAA@WSN-1,8/10/24,LOS ANGELES ANGELS,road,4,-108,,WASHINGTON NATIONALS,2024-08-10_WASHINGTON NATIONALS_LOS ANGELES ANGELS,2024-08-10_LOS ANGELES ANGELS_WASHINGTON NATIONALS,LAA,WSN,TRUE,,2024-08-10_LAA_WSN,WSN,5,FALSE,-100,9,9,FALSE
8/11/24,2024,LAA,WSN,6,4,LAA,WSN,away,W,0.435897436,0,2,51,66,51-66,2024-08-11_LAA_WSN,2024-08-11_WSN_LAA,2024-08-11_LAA_WSN,,,45515-LAA@WSN-1,8/11/24,LOS ANGELES ANGELS,road,6,134,,WASHINGTON NATIONALS,2024-08-11_WASHINGTON NATIONALS_LOS ANGELES ANGELS,2024-08-11_LOS ANGELES ANGELS_WASHINGTON NATIONALS,LAA,WSN,FALSE,,2024-08-11_LAA_WSN,WSN,4,TRUE,134,10,9,TRUE
8/12/24,2024,LAA,TOR,2,4,TOR,LAA,home,L,0.440677966,1,0,52,66,52-66,2024-08-12_LAA_TOR,2024-08-12_TOR_LAA,2024-08-12_LAA_TOR,,TOR,45516-TOR@LAA-1,8/12/24,LOS ANGELES ANGELS,home,2,-106,,TORONTO BLUE JAYS,2024-08-12_TORONTO BLUE JAYS_LOS ANGELES ANGELS,2024-08-12_LOS ANGELES ANGELS_TORONTO BLUE JAYS,LAA,TOR,TRUE,,2024-08-12_LAA_TOR,TOR,4,FALSE,-100,6,9,FALSE
8/13/24,2024,LAA,TOR,1,6,TOR,LAA,home,L,0.43697479,0,1,52,67,52-67,2024-08-13_LAA_TOR,2024-08-13_TOR_LAA,2024-08-13_LAA_TOR,,TOR,45517-TOR@LAA-1,8/13/24,LOS ANGELES ANGELS,home,1,-100,,TORONTO BLUE JAYS,2024-08-13_TORONTO BLUE JAYS_LOS ANGELES ANGELS,2024-08-13_LOS ANGELES ANGELS_TORONTO BLUE JAYS,LAA,TOR,TRUE,,2024-08-13_LAA_TOR,TOR,6,FALSE,-100,7,8.5,FALSE
8/14/24,2024,LAA,TOR,2,9,TOR,LAA,home,L,0.433333333,0,2,52,68,52-68,2024-08-14_LAA_TOR,2024-08-14_TOR_LAA,2024-08-14_LAA_TOR,,TOR,45518-TOR@LAA-1,8/14/24,LOS ANGELES ANGELS,home,2,-112,,TORONTO BLUE JAYS,2024-08-14_TORONTO BLUE JAYS_LOS ANGELES ANGELS,2024-08-14_LOS ANGELES ANGELS_TORONTO BLUE JAYS,LAA,TOR,TRUE,,2024-08-14_LAA_TOR,TOR,9,FALSE,-100,11,8.5,TRUE
8/16/24,2024,LAA,ATL,3,2,LAA,ATL,home,W,0.429752066,0,3,52,69,52-69,2024-08-16_LAA_ATL,2024-08-16_ATL_LAA,2024-08-16_ATL_LAA,,ATL,45520-ATL@LAA-1,8/16/24,LOS ANGELES ANGELS,home,3,136,,ATLANTA BRAVES,2024-08-16_ATLANTA BRAVES_LOS ANGELES ANGELS,2024-08-16_ATLANTA BRAVES_LOS ANGELES ANGELS,LAA,ATL,FALSE,,2024-08-16_ATL_LAA,ATL,2,TRUE,136,5,8,FALSE
8/17/24,2024,LAA,ATL,3,11,ATL,LAA,home,L,0.43442623,1,0,53,69,53-69,2024-08-17_LAA_ATL,2024-08-17_ATL_LAA,2024-08-17_ATL_LAA,,ATL,45521-ATL@LAA-1,8/17/24,LOS ANGELES ANGELS,home,3,194,,ATLANTA BRAVES,2024-08-17_ATLANTA BRAVES_LOS ANGELES ANGELS,2024-08-17_ATLANTA BRAVES_LOS ANGELES ANGELS,LAA,ATL,FALSE,,2024-08-17_ATL_LAA,ATL,11,FALSE,-100,14,8,TRUE
8/18/24,2024,LAA,ATL,1,3,ATL,LAA,home,L,0.430894309,0,1,53,70,53-70,2024-08-18_LAA_ATL,2024-08-18_ATL_LAA,2024-08-18_ATL_LAA,,ATL,45522-ATL@LAA-1,8/18/24,LOS ANGELES ANGELS,home,1,154,,ATLANTA BRAVES,2024-08-18_ATLANTA BRAVES_LOS ANGELES ANGELS,2024-08-18_ATLANTA BRAVES_LOS ANGELES ANGELS,LAA,ATL,FALSE,,2024-08-18_ATL_LAA,ATL,3,FALSE,-100,4,9.5,FALSE
8/19/24,2024,LAA,KCR,3,5,KCR,LAA,away,L,0.427419355,0,2,53,71,53-71,2024-08-19_LAA_KCR,2024-08-19_KCR_LAA,2024-08-19_KCR_LAA,,,45523-LAA@KCR-1,8/19/24,LOS ANGELES ANGELS,road,3,198,,KANSAS CITY ROYALS,2024-08-19_KANSAS CITY ROYALS_LOS ANGELES ANGELS,2024-08-19_KANSAS CITY ROYALS_LOS ANGELES ANGELS,LAA,KCR,FALSE,,2024-08-19_KCR_LAA,KCR,5,FALSE,-100,8,8.5,FALSE
8/20/24,2024,LAA,KCR,9,5,LAA,KCR,away,W,0.424,0,3,53,72,53-72,2024-08-20_LAA_KCR,2024-08-20_KCR_LAA,2024-08-20_KCR_LAA,,,45524-LAA@KCR-1,8/20/24,LOS ANGELES ANGELS,road,9,168,,KANSAS CITY ROYALS,2024-08-20_KANSAS CITY ROYALS_LOS ANGELES ANGELS,2024-08-20_KANSAS CITY ROYALS_LOS ANGELES ANGELS,LAA,KCR,FALSE,,2024-08-20_KCR_LAA,KCR,5,TRUE,168,14,8,TRUE
8/21/24,2024,LAA,KCR,0,3,KCR,LAA,away,L,0.428571429,1,0,54,72,54-72,2024-08-21_LAA_KCR,2024-08-21_KCR_LAA,2024-08-21_KCR_LAA,,,45525-LAA@KCR-1,8/21/24,LOS ANGELES ANGELS,road,0,154,,KANSAS CITY ROYALS,2024-08-21_KANSAS CITY ROYALS_LOS ANGELES ANGELS,2024-08-21_KANSAS CITY ROYALS_LOS ANGELES ANGELS,LAA,KCR,FALSE,,2024-08-21_KCR_LAA,KCR,3,FALSE,-100,3,9,FALSE
8/22/24,2024,LAA,TOR,3,5,TOR,LAA,away,L,0.42519685,0,1,54,73,54-73,2024-08-22_LAA_TOR,2024-08-22_TOR_LAA,2024-08-22_LAA_TOR,,TOR,45526-LAA@TOR-1,8/22/24,LOS ANGELES ANGELS,road,3,128,,TORONTO BLUE JAYS,2024-08-22_TORONTO BLUE JAYS_LOS ANGELES ANGELS,2024-08-22_LOS ANGELES ANGELS_TORONTO BLUE JAYS,LAA,TOR,FALSE,,2024-08-22_LAA_TOR,TOR,5,FALSE,-100,8,9,FALSE
8/23/24,2024,LAA,TOR,4,5,TOR,LAA,away,L,0.421875,0,2,54,74,54-74,2024-08-23_LAA_TOR,2024-08-23_TOR_LAA,2024-08-23_LAA_TOR,,TOR,45527-LAA@TOR-1,8/23/24,LOS ANGELES ANGELS,road,4,158,,TORONTO BLUE JAYS,2024-08-23_TORONTO BLUE JAYS_LOS ANGELES ANGELS,2024-08-23_LOS ANGELES ANGELS_TORONTO BLUE JAYS,LAA,TOR,FALSE,,2024-08-23_LAA_TOR,TOR,5,FALSE,-100,9,8.5,TRUE
8/24/24,2024,LAA,TOR,1,3,TOR,LAA,away,L,0.418604651,0,3,54,75,54-75,2024-08-24_LAA_TOR,2024-08-24_TOR_LAA,2024-08-24_LAA_TOR,,TOR,45528-LAA@TOR-1,8/24/24,LOS ANGELES ANGELS,road,1,158,,TORONTO BLUE JAYS,2024-08-24_TORONTO BLUE JAYS_LOS ANGELES ANGELS,2024-08-24_LOS ANGELES ANGELS_TORONTO BLUE JAYS,LAA,TOR,FALSE,,2024-08-24_LAA_TOR,TOR,3,FALSE,-100,4,8.5,FALSE
